question_id,status,message,gt_message
HQ0003,NULL,null,"?cnt	?repr
3	<http://orkg.org/orkg/resource/R5048>
"
HQ0017,SUCCESS,"?location	?location_labels
<http://orkg.org/orkg/resource/R139727>	""Mawrth Vallis""^^<http://www.w3.org/2001/XMLSchema#string>
","?locations
""Mexico""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2068,SUCCESS,"?code
""https://github.com/andreiilie1/dynamic_coattention_networks""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/BAJUKA/SQuAD-NLP""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/lmn-extracts/dcn_plus""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Lou1sM/AdvancedML-Project-Dynamic-Coattention-Networks""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Lou1sM/AML-Project""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/wasimusu/MachineRC""^^<http://www.w3.org/2001/XMLSchema#string>
","?code
""https://github.com/andreiilie1/dynamic_coattention_networks""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/BAJUKA/SQuAD-NLP""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/lmn-extracts/dcn_plus""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Lou1sM/AdvancedML-Project-Dynamic-Coattention-Networks""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Lou1sM/AML-Project""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/wasimusu/MachineRC""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1213,ERROR,Invalid SPARQL query: Variable ?metric is selected but not aggregated. All non-aggregated variables must be part of the GROUP BY clause. Note: The GROUP BY in this query is implicit because an aggregate expression was used in the SELECT clause,"?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R122892>	""F1 entity level""^^<http://www.w3.org/2001/XMLSchema#string>	""87.81""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0864,SUCCESS,"?metric	?metric_lbl
<http://orkg.org/orkg/resource/R111697>	""Accuracy""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R114483>	""F1""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R116363>	""Precision""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R116364>	""Recall""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R116443>	""BLEU""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R120310>	""ROUGE""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R191620>	""Precision""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R196710>	""Accuracy""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R196711>	""Recall""^^<http://www.w3.org/2001/XMLSchema#string>
","?metric	?metric_lbl
<http://orkg.org/orkg/resource/R119433>	""Error""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2083,NULL,null,null
AQ1993,SUCCESS,"?code
""https://github.com/nusnlp/PtrNetDecoding4JERE""^^<http://www.w3.org/2001/XMLSchema#string>
","?code
""https://github.com/nusnlp/PtrNetDecoding4JERE""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2295,SUCCESS,"?code
""https://github.com/1jsingh/rl_navigation""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/7starsea/Prioritized-Experience-Replay""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/ACampero/dopamine""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Adrelf/DRL-navigation""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/ameet-1997/Prioritized_Experience_Replay""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/anhtu293/NeurIPS-2019-Challenge""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Arrabonae/openai_DDDQN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/atavakol/action-branching-agents""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/austinsilveria/Banana-Collection-DQN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/backgom2357/Recommender_system_via_deep_RL""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Brandon-Rozek/DeepRL""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/chainer/chainerrl""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/CharlotteMorrison/Baxter-Research""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/CharlotteMorrison/Baxter-VREP""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/CharlotteMorrison/Baxter-VREP-Version-2""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/cocolico14/N-step-Dueling-DDQN-PER-Pacman""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/CSCI4850/S20-team3-project""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Damcy/prioritized-experience-replay""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/dtak/hip-mdp-public""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/eddynelson/dqn""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/GoingMyWay/dopamine_reward_decomposition""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/google/dopamine""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Guillaume-Cr/lunar_lander_per""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/guillaumeboniface/bananaland""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/hill-a/stable-baselines""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/HussonnoisMaxence/RL_Algorithms""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/iDataist/Continuous-Control-with-Deep-Deterministic-Policy-Gradient""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/iDataist/Navigation-with-Deep-Q-Network""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/iDataist/Tennis-With-Multi-Agent-Reinforcement""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/JuliaPOMDP/DeepQLearning.jl""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/KAIST-AILab/deeprl_practice_colab""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/KatyNTsachi/Hierarchical-RL""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/kayuksel/pytorch-ars""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/kmdanielduan/DQN_Family_PyTorch""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/ku2482/sac-discrete.pytorch""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/ku2482/soft-actor-critic.pytorch""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/lab-ml/nn""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/MathPhysSim/PER-NAF""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/MEOWMEOW114/nd893-p1-navigation-banana""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/MrDaubinet/collaboration-and-competition""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/nbopardi/smb""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/NervanaSystems/coach""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/OMS1996/Carla_The_RL_Self-Driving-Car""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Remtasya/DDPG-Actor-Critic-Reinforcement-Learning-Reacher-Environment""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/rybread1/deep-rl-trex""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/rybread1/DeepRlTrex""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/SayhoKim/tetrisRL""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/shashwatsaxena571/DRL-navigation""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/SimonRamstedt/ddpg""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/snhwang/p1_navigation_SNH""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/snhwang/p2-continuous-control-SNH""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/snhwang/p3_collab-compet""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Suryavf/SelfDrivingCar""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/tphanson/xupr-drl""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/utarumo/RL_implementation""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/V0LsTeR/dopamine_prioritized_buffer""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/V0LsTeR/DQN_heap""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/VasaKiDD/TD3-deep-rl-research""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/VictorZuanazzi/Project_RL""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Yuheon/Reinforcement-Learning-Study""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/yusme/DDPG""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/yzheng51/rl-dino-run""^^<http://www.w3.org/2001/XMLSchema#string>
","?code
""https://github.com/1jsingh/rl_navigation""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/7starsea/Prioritized-Experience-Replay""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/ACampero/dopamine""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Adrelf/DRL-navigation""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/ameet-1997/Prioritized_Experience_Replay""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/anhtu293/NeurIPS-2019-Challenge""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Arrabonae/openai_DDDQN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/atavakol/action-branching-agents""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/austinsilveria/Banana-Collection-DQN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/backgom2357/Recommender_system_via_deep_RL""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Brandon-Rozek/DeepRL""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/chainer/chainerrl""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/CharlotteMorrison/Baxter-Research""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/CharlotteMorrison/Baxter-VREP""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/CharlotteMorrison/Baxter-VREP-Version-2""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/cocolico14/N-step-Dueling-DDQN-PER-Pacman""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/CSCI4850/S20-team3-project""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Damcy/prioritized-experience-replay""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/dtak/hip-mdp-public""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/eddynelson/dqn""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/GoingMyWay/dopamine_reward_decomposition""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/google/dopamine""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Guillaume-Cr/lunar_lander_per""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/guillaumeboniface/bananaland""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/hill-a/stable-baselines""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/HussonnoisMaxence/RL_Algorithms""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/iDataist/Continuous-Control-with-Deep-Deterministic-Policy-Gradient""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/iDataist/Navigation-with-Deep-Q-Network""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/iDataist/Tennis-With-Multi-Agent-Reinforcement""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/JuliaPOMDP/DeepQLearning.jl""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/KAIST-AILab/deeprl_practice_colab""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/KatyNTsachi/Hierarchical-RL""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/kayuksel/pytorch-ars""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/kmdanielduan/DQN_Family_PyTorch""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/ku2482/sac-discrete.pytorch""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/ku2482/soft-actor-critic.pytorch""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/lab-ml/nn""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/MathPhysSim/PER-NAF""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/MEOWMEOW114/nd893-p1-navigation-banana""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/MrDaubinet/collaboration-and-competition""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/nbopardi/smb""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/NervanaSystems/coach""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/OMS1996/Carla_The_RL_Self-Driving-Car""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Remtasya/DDPG-Actor-Critic-Reinforcement-Learning-Reacher-Environment""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/rybread1/deep-rl-trex""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/rybread1/DeepRlTrex""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/SayhoKim/tetrisRL""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/shashwatsaxena571/DRL-navigation""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/SimonRamstedt/ddpg""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/snhwang/p1_navigation_SNH""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/snhwang/p2-continuous-control-SNH""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/snhwang/p3_collab-compet""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Suryavf/SelfDrivingCar""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/tphanson/xupr-drl""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/utarumo/RL_implementation""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/V0LsTeR/dopamine_prioritized_buffer""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/V0LsTeR/DQN_heap""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/VasaKiDD/TD3-deep-rl-research""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/VictorZuanazzi/Project_RL""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Yuheon/Reinforcement-Learning-Study""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/yusme/DDPG""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/yzheng51/rl-dino-run""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1788,SUCCESS,"?metric	?metric_lbl	?value
		""22""^^<http://www.w3.org/2001/XMLSchema#string>
		""51""^^<http://www.w3.org/2001/XMLSchema#string>
		""42""^^<http://www.w3.org/2001/XMLSchema#string>
		""47""^^<http://www.w3.org/2001/XMLSchema#string>
		""24""^^<http://www.w3.org/2001/XMLSchema#string>
		""84""^^<http://www.w3.org/2001/XMLSchema#string>
		""100""^^<http://www.w3.org/2001/XMLSchema#string>
		""1100""^^<http://www.w3.org/2001/XMLSchema#string>
		""67""^^<http://www.w3.org/2001/XMLSchema#string>
		""53""^^<http://www.w3.org/2001/XMLSchema#string>
		""41""^^<http://www.w3.org/2001/XMLSchema#string>
		""0""^^<http://www.w3.org/2001/XMLSchema#string>
		""384""^^<http://www.w3.org/2001/XMLSchema#string>
		""43763""^^<http://www.w3.org/2001/XMLSchema#string>
		""43791""^^<http://www.w3.org/2001/XMLSchema#string>
		""8152""^^<http://www.w3.org/2001/XMLSchema#string>
		""75""^^<http://www.w3.org/2001/XMLSchema#string>
		""3705.5""^^<http://www.w3.org/2001/XMLSchema#string>
		""2504.6""^^<http://www.w3.org/2001/XMLSchema#string>
		""273.7""^^<http://www.w3.org/2001/XMLSchema#string>
		""3459""^^<http://www.w3.org/2001/XMLSchema#string>
		""399.5""^^<http://www.w3.org/2001/XMLSchema#string>
		""2745.4""^^<http://www.w3.org/2001/XMLSchema#string>
		""1778.6""^^<http://www.w3.org/2001/XMLSchema#string>
		""1778.8""^^<http://www.w3.org/2001/XMLSchema#string>
		""142""^^<http://www.w3.org/2001/XMLSchema#string>
		""6635""^^<http://www.w3.org/2001/XMLSchema#string>
","?model	?model_lbl
<http://orkg.org/orkg/resource/R124901>	""Gorila""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1171,SUCCESS,"?benchmark	?metric
<http://orkg.org/orkg/resource/R130177>	<http://orkg.org/orkg/resource/R120731>
","?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R120731>	""Matched""^^<http://www.w3.org/2001/XMLSchema#string>	""90.8""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1603,SUCCESS,"?model	?model_lbl
	
","?model	?model_lbl
<http://orkg.org/orkg/resource/R126158>	""EffNet-L2 (SAM)""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2336,NULL,null,null
AQ1415,NULL,null,"?model	?model_lbl
<http://orkg.org/orkg/resource/R127506>	""XLNet Large Cased""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1373,NULL,null,"?model	?model_lbl
<http://orkg.org/orkg/resource/R114167>	""STREET""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1367,NULL,null,"?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R111697>	""Accuracy""^^<http://www.w3.org/2001/XMLSchema#string>	""80.3""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1428,SUCCESS,"?model	?model_lbl
	
","?model	?model_lbl
<http://orkg.org/orkg/resource/R117327>	""GPT-3 175B (Few-Shot)""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1372,ERROR,Invalid SPARQL query: Variable ?metric is selected but not aggregated. All non-aggregated variables must be part of the GROUP BY clause. Note: The GROUP BY in this query is implicit because an aggregate expression was used in the SELECT clause,null
AQ2337,SUCCESS,"?code
""https://github.com/RLAgent/state-marginal-matching""^^<http://www.w3.org/2001/XMLSchema#string>
","?code
""https://github.com/RLAgent/state-marginal-matching""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1945,SUCCESS,"?code
""https://github.com/Ishani-Mondal/SciKG""^^<http://www.w3.org/2001/XMLSchema#string>
","?code
""https://github.com/Ishani-Mondal/SciKG""^^<http://www.w3.org/2001/XMLSchema#string>
"
